musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis
3006,Taygan,Kadın,34,Antalya,3568.57,2024-02-10,P060,Kulaklık,Kırtasiye,231.9,19,4406.1
3883,Macide,Erkek,18,Konya,4839.13,2024-10-14,P022,Su Şişesi,Kozmetik,921.73,12,11060.76
3883,Macide,Erkek,18,Konya,4839.13,2023-05-12,P100,Mouse,Giyim,341.34,13,4437.42
6539,Seydo,Kadın,65,Ankara,428.28,2024-02-03,P034,Klima,Elektronik,331.18,5,1655.9
5873,Uzbay,Kadın,60,İzmir,4629.51,2024-04-03,P003,Fırın,Kozmetik,1184.01,4,4736.04
5873,Uzbay,Kadın,60,İzmir,4629.51,2023-12-02,P050,Fırın,Kozmetik,1168.5,18,21033.0
2541,Kadınana,Kadın,44,Konya,3611.17,2023-02-18,P064,Su Şişesi,Ev Aletleri,774.49,5,3872.45
2541,Kadınana,Kadın,44,Konya,3611.17,2023-12-29,P057,Su Şişesi,Kırtasiye,135.93,11,1495.23
1175,Haluk,Kadın,67,Konya,2560.88,2023-10-01,P003,Çanta,Kırtasiye,183.17,17,3113.89
8440,Sabih,Kadın,20,Bursa,2850.5,2024-09-22,P083,Fırın,Kırtasiye,962.98,17,16370.66
8440,Sabih,Kadın,20,Bursa,2850.5,2023-04-01,P090,Fırın,Mutfak Ürünleri,108.42,7,758.94
3524,Adasal,Kadın,52,İzmir,3740.55,2024-04-26,P016,Çanta,Ev Aletleri,102.53,14,1435.42
3524,Adasal,Kadın,52,İzmir,3740.55,2024-09-17,P014,Defter,Mutfak Ürünleri,847.49,9,7627.41
2718,Sayrak,Kadın,57,İzmir,651.64,2024-07-30,P091,Fırın,Kozmetik,1440.41,6,8642.460000000001
2269,Gök,Kadın,62,Ankara,4510.95,2023-08-15,P045,Kulaklık,Giyim,870.31,4,3481.24
2144,Dorukhan,Erkek,59,Konya,3982.77,2023-12-25,P087,Kulaklık,Kozmetik,1074.51,3,3223.53
2144,Dorukhan,Erkek,59,Konya,3982.77,2024-10-24,P002,Fırın,Kırtasiye,1336.55,19,25394.45
2144,Dorukhan,Erkek,59,Konya,3982.77,2024-08-08,P031,Telefon,Mutfak Ürünleri,419.58,17,7132.86
3348,Neriban,Kadın,22,Antalya,3839.34,2023-09-22,P027,Bilgisayar,Giyim,868.23,17,14759.91
3348,Neriban,Kadın,22,Antalya,3839.34,2024-07-03,P040,Klima,Kırtasiye,233.13,9,2098.17
3542,Bağdaş,Kadın,61,Bursa,2643.06,2023-09-04,P013,Defter,Giyim,1102.15,8,8817.2
3295,Adviye,Erkek,54,İstanbul,3299.14,2024-06-22,P016,Çanta,Ev Aletleri,593.81,9,5344.289999999999
3295,Adviye,Erkek,54,İstanbul,3299.14,2022-12-14,P042,Telefon,Giyim,1279.2,12,15350.4
4462,Heyvetullah,Erkek,57,Bursa,1250.19,2023-07-07,P043,Klima,Giyim,103.48,6,620.88
4799,Mefarettin,Erkek,59,Ankara,3929.3,2024-05-04,P027,Klima,Mutfak Ürünleri,334.07,3,1002.21
4799,Mefarettin,Erkek,59,Ankara,3929.3,2024-02-03,P088,Defter,Kozmetik,190.06,14,2660.84
4799,Mefarettin,Erkek,59,Ankara,3929.3,2024-01-11,P007,Su Şişesi,Kırtasiye,953.73,4,3814.92
3662,Gülselin,Kadın,56,Gaziantep,4181.69,2023-12-07,P092,Defter,Kozmetik,265.33,7,1857.31
3662,Gülselin,Kadın,56,Gaziantep,4181.69,2024-03-20,P061,Kalem,Mutfak Ürünleri,198.29,14,2776.06
3662,Gülselin,Kadın,56,Gaziantep,4181.69,2024-10-07,P015,Su Şişesi,Giyim,112.23,6,673.38
6372,Mesude,Erkek,43,İstanbul,2918.93,2023-07-09,P064,Kalem,Giyim,1170.4,18,21067.2
6372,Mesude,Erkek,43,İstanbul,2918.93,2024-09-24,P089,Kulaklık,Mutfak Ürünleri,14.72,13,191.36
6549,Nejdet,Erkek,27,Gaziantep,4596.75,2024-05-12,P049,Çanta,Kırtasiye,897.09,9,8073.81
3945,Toğan,Kadın,69,Ankara,1851.5,2023-10-25,P021,Mouse,Elektronik,930.81,1,930.81
3945,Toğan,Kadın,69,Ankara,1851.5,2024-03-22,P073,Klima,Ev Aletleri,405.5,11,4460.5
3945,Toğan,Kadın,69,Ankara,1851.5,2024-08-31,P087,Su Şişesi,Kozmetik,1492.98,4,5971.92
2645,İlkbahar,Erkek,49,Antalya,950.3,2023-03-25,P008,Bilgisayar,Kırtasiye,1132.37,14,15853.179999999998
9479,Ledün,Kadın,69,Adana,1439.15,2023-02-22,P024,Su Şişesi,Giyim,98.75,17,1678.75
3867,Söyler,Kadın,65,İstanbul,690.36,2023-05-06,P017,Kulaklık,Elektronik,629.57,9,5666.13
3867,Söyler,Kadın,65,İstanbul,690.36,2023-12-09,P019,Çanta,Mutfak Ürünleri,349.01,15,5235.15
9081,Börteçin,Erkek,38,Bursa,3035.39,2023-03-08,P079,Çanta,Giyim,1489.83,13,19367.79
9081,Börteçin,Erkek,38,Bursa,3035.39,2022-12-05,P089,Çanta,Kozmetik,892.38,17,15170.46
9081,Börteçin,Erkek,38,Bursa,3035.39,2024-09-24,P039,Çanta,Kozmetik,38.31,12,459.72
8067,Mükrüme,Kadın,52,Antalya,1439.86,2024-04-17,P063,Klima,Mutfak Ürünleri,1282.18,13,16668.34
8067,Mükrüme,Kadın,52,Antalya,1439.86,2023-02-08,P095,Su Şişesi,Kozmetik,559.85,10,5598.5
9939,Lüfen,Erkek,68,Konya,3004.58,2023-01-17,P022,Çanta,Mutfak Ürünleri,738.98,13,9606.74
2132,Canal,Erkek,59,Adana,3923.13,2023-01-19,P013,Bilgisayar,Giyim,87.22,16,1395.52
2132,Canal,Erkek,59,Adana,3923.13,2024-03-03,P099,Mouse,Kırtasiye,1319.57,17,22432.69
1869,Baydu,Kadın,53,Antalya,2036.06,2022-11-10,P006,Telefon,Ev Aletleri,762.82,11,8391.02
1869,Baydu,Kadın,53,Antalya,2036.06,2023-11-29,P029,Su Şişesi,Mutfak Ürünleri,171.51,7,1200.57
8126,Oranlı,Kadın,19,Antalya,4432.77,2024-03-30,P020,Çanta,Mutfak Ürünleri,1448.42,3,4345.26
7684,Melaha,Erkek,22,Adana,1505.43,2023-11-26,P100,Defter,Ev Aletleri,1047.74,8,8381.92
4871,İsmet,Erkek,48,Konya,692.56,2024-08-23,P015,Klima,Kozmetik,1305.45,11,14359.95
4871,İsmet,Erkek,48,Konya,692.56,2024-04-23,P020,Su Şişesi,Kozmetik,554.02,19,10526.38
2359,İldem,Erkek,19,Antalya,1266.62,2024-09-03,P035,Su Şişesi,Kırtasiye,1269.8,6,7618.799999999999
7539,Eral,Kadın,34,Bursa,2644.36,2024-08-11,P093,Telefon,Elektronik,259.35,6,1556.1
9151,Mülâyim,Erkek,69,Adana,650.06,2023-10-31,P087,Çanta,Kırtasiye,1256.21,14,17586.940000000002
4113,Peren,Erkek,40,Gaziantep,3328.34,2023-03-01,P025,Fırın,Mutfak Ürünleri,1475.86,2,2951.72
4113,Peren,Erkek,40,Gaziantep,3328.34,2024-07-12,P092,Bilgisayar,Giyim,296.72,4,1186.88
4196,Güldam,Erkek,50,Antalya,810.37,2024-06-22,P029,Fırın,Mutfak Ürünleri,85.1,14,1191.4
8281,Simber,Erkek,62,İstanbul,661.7,2023-01-26,P068,Çanta,Ev Aletleri,404.39,13,5257.07
7675,Çağdan,Kadın,31,Bursa,483.39,2024-07-21,P090,Bilgisayar,Giyim,629.45,8,5035.6
7675,Çağdan,Kadın,31,Bursa,483.39,2023-03-10,P016,Kulaklık,Ev Aletleri,1102.01,18,19836.18
7675,Çağdan,Kadın,31,Bursa,483.39,2023-03-10,P029,Çanta,Giyim,374.32,4,1497.28
7675,Çağdan,Kadın,31,Bursa,483.39,2023-01-22,P006,Kalem,Elektronik,505.38,11,5559.18
5318,Binışık,Kadın,54,Konya,3629.06,2023-11-22,P098,Bilgisayar,Mutfak Ürünleri,816.21,13,10610.73
5318,Binışık,Kadın,54,Konya,3629.06,2024-04-02,P030,Su Şişesi,Giyim,661.99,14,9267.86
9098,Şuayp,Kadın,59,Bursa,2273.12,2023-10-14,P065,Kulaklık,Giyim,575.75,12,6909.0
9098,Şuayp,Kadın,59,Bursa,2273.12,2023-09-28,P051,Defter,Giyim,692.67,9,6234.03
7199,Bağdat,Kadın,25,Gaziantep,984.29,2024-08-26,P078,Klima,Mutfak Ürünleri,1201.06,6,7206.36
4468,Karcan,Kadın,40,Bursa,1459.13,2024-02-21,P015,Defter,Kırtasiye,746.63,19,14185.97
4468,Karcan,Kadın,40,Bursa,1459.13,2023-08-03,P049,Fırın,Kozmetik,1203.45,3,3610.35
4315,Celilay,Kadın,56,Ankara,3276.28,2023-04-17,P041,Fırın,Kırtasiye,177.86,10,1778.6
7353,Bengibay,Erkek,57,İzmir,3214.98,2023-10-14,P002,Bilgisayar,Kozmetik,174.9,14,2448.6
3217,Niğmet,Kadın,41,Antalya,3546.33,2023-10-30,P074,Telefon,Kırtasiye,812.04,6,4872.24
3217,Niğmet,Kadın,41,Antalya,3546.33,2022-11-29,P020,Bilgisayar,Giyim,1181.27,9,10631.43
9413,Feraye,Kadın,47,Ankara,4172.11,2023-02-21,P004,Kalem,Ev Aletleri,784.53,7,5491.71
9413,Feraye,Kadın,47,Ankara,4172.11,2023-06-03,P047,Bilgisayar,Kozmetik,440.87,14,6172.18
9305,Gülper,Kadın,42,Gaziantep,1442.14,2023-04-09,P042,Su Şişesi,Giyim,1164.88,17,19802.960000000003
9305,Gülper,Kadın,42,Gaziantep,1442.14,2023-05-14,P026,Telefon,Mutfak Ürünleri,343.86,4,1375.44
4979,Yağın,Kadın,33,Gaziantep,1300.61,2023-12-20,P016,Defter,Ev Aletleri,1004.84,4,4019.36
4979,Yağın,Kadın,33,Gaziantep,1300.61,2024-02-20,P060,Telefon,Ev Aletleri,505.39,11,5559.29
9808,Dilara,Kadın,68,Gaziantep,185.27,2023-07-13,P011,Telefon,Giyim,322.54,4,1290.16
9808,Dilara,Kadın,68,Gaziantep,185.27,2024-04-06,P050,Kulaklık,Elektronik,1320.48,17,22448.16
2397,Özbay,Kadın,61,İstanbul,4011.23,2023-02-22,P055,Mouse,Kırtasiye,1112.75,6,6676.5
2397,Özbay,Kadın,61,İstanbul,4011.23,2024-10-14,P029,Bilgisayar,Mutfak Ürünleri,455.79,8,3646.32
2643,Eroğul,Erkek,27,Adana,2897.79,2024-06-11,P021,Mouse,Ev Aletleri,1036.77,7,7257.389999999999
3891,Çağdan,Erkek,47,Bursa,3093.8,2023-12-05,P065,Çanta,Mutfak Ürünleri,842.75,19,16012.25
3891,Çağdan,Erkek,47,Bursa,3093.8,2023-12-09,P045,Fırın,Kırtasiye,386.78,2,773.56
3891,Çağdan,Erkek,47,Bursa,3093.8,2023-08-25,P003,Fırın,Mutfak Ürünleri,500.81,7,3505.67
1604,Sevdinar,Erkek,57,Gaziantep,3981.19,2023-01-05,P080,Mouse,Kozmetik,1346.67,5,6733.35
1604,Sevdinar,Erkek,57,Gaziantep,3981.19,2023-06-01,P037,Çanta,Kırtasiye,251.13,9,2260.17
1604,Sevdinar,Erkek,57,Gaziantep,3981.19,2022-11-16,P088,Defter,Giyim,431.21,6,2587.26
6052,Şeyda,Erkek,19,Adana,3062.14,2024-08-29,P068,Defter,Ev Aletleri,360.53,13,4686.889999999999
7935,Kösemen,Kadın,40,Antalya,3300.19,2023-10-25,P026,Telefon,Elektronik,1291.19,16,20659.04
7935,Kösemen,Kadın,40,Antalya,3300.19,2024-01-08,P043,Kalem,Kozmetik,349.52,5,1747.6
9905,Deniz,Erkek,49,İzmir,556.94,2023-09-10,P098,Su Şişesi,Elektronik,620.93,11,6830.23
4855,Esna,Erkek,39,Adana,3045.92,2024-02-19,P090,Klima,Kozmetik,1480.54,7,10363.78
4855,Esna,Erkek,39,Adana,3045.92,2024-10-13,P035,Fırın,Mutfak Ürünleri,848.19,7,5937.33
4742,Çinerk,Erkek,67,Antalya,1156.04,2023-04-17,P007,Fırın,Ev Aletleri,1491.12,2,2982.24
4742,Çinerk,Erkek,67,Antalya,1156.04,2023-11-06,P053,Kalem,Giyim,1475.7,11,16232.7
2398,Mestur,Kadın,35,İzmir,4104.26,2024-03-31,P078,Su Şişesi,Kırtasiye,1032.68,14,14457.52
4164,Nurbanu,Kadın,47,Konya,4328.78,2024-08-10,P096,Mouse,Ev Aletleri,468.48,1,468.48
5528,Melihcan,Kadın,33,Konya,4991.52,2022-12-08,P047,Çanta,Ev Aletleri,437.62,4,1750.48
5528,Melihcan,Kadın,33,Konya,4991.52,2023-04-17,P015,Defter,Kozmetik,400.14,14,5601.96
5528,Melihcan,Kadın,33,Konya,4991.52,2023-04-02,P058,Bilgisayar,Ev Aletleri,85.87,19,1631.5300000000002
3080,Sarya,Kadın,67,Ankara,2143.13,2024-10-02,P004,Su Şişesi,Elektronik,1487.34,13,19335.42
3080,Sarya,Kadın,67,Ankara,2143.13,2024-10-01,P028,Telefon,Ev Aletleri,1147.89,4,4591.56
9003,Sırriye,Erkek,19,Ankara,2679.39,2023-08-28,P003,Klima,Kozmetik,156.48,16,2503.68
2429,Huban,Kadın,68,Antalya,3244.38,2024-02-03,P049,Kalem,Kırtasiye,99.72,11,1096.92
4081,Akmaner,Erkek,35,İzmir,1661.0,2023-05-19,P071,Bilgisayar,Kozmetik,481.4,15,7221.0
4081,Akmaner,Erkek,35,İzmir,1661.0,2024-09-16,P078,Bilgisayar,Kozmetik,512.65,9,4613.849999999999
6745,Delil,Erkek,19,Bursa,3959.85,2023-12-05,P086,Kulaklık,Ev Aletleri,1252.63,10,12526.3
3585,Dölensoy,Erkek,54,İzmir,3410.96,2023-02-24,P077,Çanta,Mutfak Ürünleri,763.01,10,7630.1
2748,Batırhan,Kadın,63,Bursa,1653.23,2023-10-29,P001,Kalem,Mutfak Ürünleri,453.83,4,1815.32
2245,İslime,Kadın,54,Bursa,3314.71,2023-12-27,P011,Kulaklık,Kırtasiye,97.8,1,97.8
2245,İslime,Kadın,54,Bursa,3314.71,2023-01-27,P076,Su Şişesi,Mutfak Ürünleri,586.62,10,5866.2
5910,Talibe,Erkek,62,Adana,2060.6,2023-09-26,P022,Kulaklık,Ev Aletleri,638.69,15,9580.35
5202,Salami,Erkek,32,Konya,3042.84,2023-06-16,P086,Telefon,Elektronik,1394.51,6,8367.06
5202,Salami,Erkek,32,Konya,3042.84,2024-04-16,P084,Telefon,Elektronik,676.29,3,2028.87
9544,Huzuri,Kadın,26,İstanbul,4755.5,2023-05-27,P049,Mouse,Kozmetik,1484.27,2,2968.54
9544,Huzuri,Kadın,26,İstanbul,4755.5,2023-06-22,P079,Bilgisayar,Mutfak Ürünleri,1032.57,15,15488.55
3771,Ökkaş,Kadın,62,Bursa,3793.95,2024-10-02,P088,Kalem,Ev Aletleri,464.3,19,8821.7
5845,Yetişal,Erkek,49,Antalya,3961.46,2023-06-24,P057,Klima,Kırtasiye,1266.58,4,5066.32
5334,Neptün,Kadın,38,Ankara,3747.17,2023-02-18,P045,Bilgisayar,Kırtasiye,832.14,12,9985.68
5334,Neptün,Kadın,38,Ankara,3747.17,2024-07-18,P098,Kulaklık,Ev Aletleri,1060.18,1,1060.18
7081,Maşide,Kadın,43,Adana,1436.22,2023-12-16,P079,Mouse,Kırtasiye,969.58,9,8726.220000000001
3069,Köktaş,Kadın,47,İzmir,2345.27,2023-05-17,P037,Mouse,Giyim,657.48,6,3944.88
3069,Köktaş,Kadın,47,İzmir,2345.27,2022-11-18,P094,Telefon,Giyim,71.06,10,710.6
8855,Şuayp,Kadın,23,İstanbul,917.85,2023-01-04,P002,Fırın,Mutfak Ürünleri,128.29,12,1539.48
8855,Şuayp,Kadın,23,İstanbul,917.85,2024-01-24,P057,Mouse,Ev Aletleri,1277.38,1,1277.38
5931,Hıfzullah,Kadın,30,Bursa,3432.38,2024-10-30,P041,Çanta,Kozmetik,9.83,15,147.45
5931,Hıfzullah,Kadın,30,Bursa,3432.38,2023-12-20,P033,Kalem,Mutfak Ürünleri,83.46,17,1418.82
5931,Hıfzullah,Kadın,30,Bursa,3432.38,2023-04-11,P012,Kulaklık,Kırtasiye,608.84,13,7914.92
1437,Safet,Kadın,60,Ankara,1637.38,2023-01-24,P100,Çanta,Ev Aletleri,159.31,15,2389.65
1797,Nuretdin,Kadın,27,İstanbul,4066.29,2024-01-21,P016,Çanta,Giyim,223.7,13,2908.1
1797,Nuretdin,Kadın,27,İstanbul,4066.29,2024-04-25,P099,Mouse,Mutfak Ürünleri,535.47,8,4283.76
2834,Selaheddin,Erkek,62,İstanbul,1177.98,2024-02-18,P038,Bilgisayar,Giyim,999.87,19,18997.53
1181,Dolun,Kadın,67,İstanbul,3556.73,2023-08-29,P024,Çanta,Kozmetik,527.48,4,2109.92
1293,Özdoğdu,Erkek,46,Antalya,3678.82,2023-03-20,P073,Bilgisayar,Giyim,65.28,4,261.12
3241,Beyler,Erkek,47,İstanbul,2412.26,2023-04-22,P012,Kalem,Ev Aletleri,487.38,13,6335.94
5715,Sargın,Erkek,20,Adana,1250.77,2023-02-09,P062,Mouse,Kozmetik,1134.2,9,10207.8
3837,Tanbay,Erkek,68,Antalya,3777.26,2024-06-16,P068,Su Şişesi,Kozmetik,372.66,12,4471.92
5307,Erdogan,Erkek,39,Gaziantep,3198.6,2024-03-04,P076,Bilgisayar,Kozmetik,573.8,18,10328.4
1906,Sami,Kadın,54,İstanbul,2094.14,2024-04-25,P085,Kulaklık,Giyim,1184.12,7,8288.84
1906,Sami,Kadın,54,İstanbul,2094.14,2024-10-30,P084,Defter,Kırtasiye,688.82,10,6888.200000000001
8970,Birsen,Erkek,35,Gaziantep,3861.16,2024-01-05,P069,Klima,Kırtasiye,1134.04,11,12474.44
3361,Risalet,Erkek,69,Konya,2963.31,2024-08-15,P041,Klima,Giyim,159.88,12,1918.56
3361,Risalet,Erkek,69,Konya,2963.31,2024-08-03,P090,Telefon,Kozmetik,1240.1,12,14881.2
9611,Ceyhun,Erkek,18,İzmir,2467.66,2024-11-03,P025,Defter,Kozmetik,540.45,16,8647.2
7676,Yelesen,Kadın,43,Bursa,1316.19,2024-03-10,P058,Su Şişesi,Giyim,57.37,7,401.59
9756,Büşranur,Kadın,39,Konya,1579.04,2023-01-23,P083,Kulaklık,Elektronik,713.33,17,12126.61
1719,Sabih,Erkek,23,Gaziantep,2813.54,2023-12-26,P022,Fırın,Elektronik,1121.95,15,16829.25
6103,Uzbay,Kadın,27,Konya,3647.97,2024-07-18,P063,Su Şişesi,Kırtasiye,938.49,10,9384.9
6103,Uzbay,Kadın,27,Konya,3647.97,2023-04-25,P082,Çanta,Elektronik,340.75,11,3748.25
6103,Uzbay,Kadın,27,Konya,3647.97,2024-04-25,P083,Bilgisayar,Mutfak Ürünleri,994.37,18,17898.66
6024,Eriş,Kadın,60,Bursa,1401.51,2023-10-11,P081,Bilgisayar,Kırtasiye,844.03,5,4220.15
3488,Annak,Erkek,36,İstanbul,564.28,2023-04-05,P010,Mouse,Kırtasiye,1176.23,8,9409.84
9500,Gözel,Kadın,39,Bursa,4455.37,2022-12-09,P068,Kulaklık,Ev Aletleri,1066.05,2,2132.1
5138,Tayyip,Erkek,69,Bursa,2064.34,2023-12-21,P046,Fırın,Kozmetik,760.04,16,12160.64
2925,Nazlim,Kadın,23,Gaziantep,1611.56,2022-12-21,P023,Defter,Kırtasiye,93.0,6,558.0
1696,Alaz,Erkek,36,Gaziantep,1507.6,2024-04-04,P013,Mouse,Giyim,406.35,15,6095.25
1696,Alaz,Erkek,36,Gaziantep,1507.6,2023-12-11,P009,Bilgisayar,Mutfak Ürünleri,694.1,13,9023.3
1368,Ongay,Erkek,65,Bursa,484.79,2024-01-30,P053,Kalem,Elektronik,314.35,11,3457.8500000000004
1368,Ongay,Erkek,65,Bursa,484.79,2024-09-07,P068,Bilgisayar,Elektronik,949.94,8,7599.52
7849,Zülbiye,Kadın,30,Konya,4854.54,2022-12-18,P072,Çanta,Kozmetik,739.54,16,11832.64
6431,Şehreban,Kadın,35,Konya,2698.73,2023-07-25,P056,Klima,Giyim,616.88,8,4935.04
6431,Şehreban,Kadın,35,Konya,2698.73,2023-12-02,P047,Defter,Elektronik,193.83,5,969.15
6922,Şahıgül,Erkek,66,Bursa,3385.21,2023-05-15,P025,Bilgisayar,Elektronik,1009.72,6,6058.32
8347,Ümmet,Erkek,50,İzmir,4694.71,2022-12-01,P018,Telefon,Ev Aletleri,721.03,13,9373.39
8347,Ümmet,Erkek,50,İzmir,4694.71,2024-10-21,P025,Kulaklık,Kozmetik,480.55,14,6727.7
8347,Ümmet,Erkek,50,İzmir,4694.71,2023-12-21,P040,Bilgisayar,Kozmetik,296.11,16,4737.76
8347,Ümmet,Erkek,50,İzmir,4694.71,2023-01-09,P094,Telefon,Ev Aletleri,111.22,7,778.54
1823,Türkalp,Kadın,47,Gaziantep,4134.59,2023-02-21,P065,Kalem,Kozmetik,442.37,17,7520.29
7075,İmrihan,Kadın,56,Antalya,1358.02,2024-03-22,P011,Defter,Ev Aletleri,86.76,12,1041.12
4437,Tasvir,Erkek,27,Ankara,1495.9,2023-02-03,P037,Klima,Kozmetik,962.52,13,12512.76
5406,Bergen,Kadın,22,Ankara,3231.36,2023-04-15,P052,Çanta,Kozmetik,525.56,19,9985.64
3884,Yargı,Erkek,51,Antalya,4675.54,2024-04-13,P064,Klima,Giyim,511.33,16,8181.28
3884,Yargı,Erkek,51,Antalya,4675.54,2023-05-18,P098,Defter,Elektronik,1279.64,7,8957.480000000001
3884,Yargı,Erkek,51,Antalya,4675.54,2023-01-24,P025,Telefon,Kırtasiye,848.65,12,10183.8
3884,Yargı,Erkek,51,Antalya,4675.54,2023-11-03,P034,Fırın,Ev Aletleri,81.98,16,1311.68
3422,Otay,Erkek,47,Bursa,1595.84,2023-10-08,P082,Su Şişesi,Kırtasiye,487.04,11,5357.4400000000005
3422,Otay,Erkek,47,Bursa,1595.84,2024-01-27,P037,Telefon,Ev Aletleri,1239.89,11,13638.79
3422,Otay,Erkek,47,Bursa,1595.84,2024-09-25,P052,Defter,Ev Aletleri,1439.25,16,23028.0
8216,Turgut,Erkek,58,Gaziantep,4148.8,2024-01-24,P015,Klima,Giyim,1182.03,6,7092.18
8216,Turgut,Erkek,58,Gaziantep,4148.8,2023-07-11,P091,Su Şişesi,Ev Aletleri,369.84,8,2958.72
8780,Nefiye,Erkek,61,Gaziantep,4556.35,2024-07-25,P023,Telefon,Elektronik,66.97,7,468.79
8589,Alaeddin,Erkek,33,Ankara,2797.97,2023-10-19,P052,Su Şişesi,Kırtasiye,1323.37,9,11910.329999999998
7720,Nezihi,Kadın,28,Ankara,2541.24,2024-08-11,P069,Bilgisayar,Kırtasiye,887.76,11,9765.36
7720,Nezihi,Kadın,28,Ankara,2541.24,2024-05-27,P075,Su Şişesi,Kozmetik,690.27,10,6902.7
3973,Aytöz,Kadın,49,İstanbul,4436.27,2023-09-29,P026,Mouse,Kozmetik,169.14,10,1691.4
1794,Artan,Kadın,50,Ankara,3264.46,2023-05-01,P076,Çanta,Kozmetik,326.53,10,3265.3
7809,Tansığ,Kadın,18,Ankara,2834.52,2023-07-06,P100,Çanta,Mutfak Ürünleri,748.93,3,2246.79
7809,Tansığ,Kadın,18,Ankara,2834.52,2023-06-09,P020,Çanta,Elektronik,714.67,17,12149.39
9417,Monis,Erkek,44,Bursa,4226.74,2023-09-14,P052,Bilgisayar,Kırtasiye,617.85,16,9885.6
9417,Monis,Erkek,44,Bursa,4226.74,2023-09-20,P048,Klima,Elektronik,684.37,2,1368.74
7349,Tuyuğ,Erkek,64,İzmir,1765.36,2024-05-21,P032,Mouse,Ev Aletleri,1441.85,15,21627.75
6223,Günkurt,Erkek,48,Gaziantep,4106.97,2023-05-24,P019,Fırın,Kırtasiye,47.13,12,565.5600000000001
6223,Günkurt,Erkek,48,Gaziantep,4106.97,2024-04-09,P052,Mouse,Kozmetik,361.6,1,361.6
6526,Sağıt,Erkek,38,Antalya,1722.66,2023-04-14,P026,Telefon,Ev Aletleri,1271.37,1,1271.37
5389,Muhammet,Kadın,43,Bursa,702.3,2024-09-24,P065,Defter,Mutfak Ürünleri,190.93,16,3054.88
5389,Muhammet,Kadın,43,Bursa,702.3,2024-04-28,P035,Bilgisayar,Ev Aletleri,1002.95,13,13038.35
5389,Muhammet,Kadın,43,Bursa,702.3,2024-10-18,P055,Klima,Giyim,637.21,11,7009.31
2962,Şilan,Erkek,52,İstanbul,3025.79,2024-01-12,P067,Çanta,Giyim,248.83,12,2985.96
2962,Şilan,Erkek,52,İstanbul,3025.79,2024-09-21,P076,Su Şişesi,Kozmetik,371.85,13,4834.05
1901,Törel,Kadın,67,Gaziantep,4972.73,2023-07-04,P065,Su Şişesi,Kozmetik,280.13,16,4482.08
1901,Törel,Kadın,67,Gaziantep,4972.73,2023-11-18,P088,Su Şişesi,Kozmetik,292.09,11,3212.99
1901,Törel,Kadın,67,Gaziantep,4972.73,2024-05-27,P050,Bilgisayar,Giyim,509.74,1,509.74
1901,Törel,Kadın,67,Gaziantep,4972.73,2024-03-04,P025,Defter,Mutfak Ürünleri,783.86,8,6270.88
2644,Rezin,Kadın,22,İstanbul,4822.08,2022-11-30,P058,Çanta,Mutfak Ürünleri,1276.18,3,3828.54
1681,Torhan,Erkek,63,Gaziantep,1440.02,2024-02-21,P016,Fırın,Giyim,536.91,3,1610.73
1681,Torhan,Erkek,63,Gaziantep,1440.02,2023-02-16,P046,Kalem,Kozmetik,676.27,8,5410.16
1863,Sayın,Erkek,67,Ankara,2788.74,2023-08-20,P070,Defter,Kırtasiye,44.73,10,447.3
1863,Sayın,Erkek,67,Ankara,2788.74,2022-11-10,P008,Su Şişesi,Mutfak Ürünleri,822.86,1,822.86
6061,Maşide,Erkek,35,Antalya,4560.13,2023-02-17,P015,Kalem,Mutfak Ürünleri,1360.84,11,14969.24
7174,İmren,Kadın,42,Gaziantep,3894.54,2024-01-02,P036,Defter,Elektronik,623.17,5,3115.85
7174,İmren,Kadın,42,Gaziantep,3894.54,2024-06-16,P031,Fırın,Ev Aletleri,309.39,15,4640.849999999999
1753,Ismık,Erkek,29,Bursa,771.32,2024-08-12,P046,Su Şişesi,Giyim,1159.9,15,17398.5
1753,Ismık,Erkek,29,Bursa,771.32,2022-11-22,P090,Kulaklık,Kırtasiye,536.43,19,10192.169999999998
6102,Erbil,Erkek,18,Antalya,1479.61,2022-11-08,P080,Telefon,Ev Aletleri,976.78,7,6837.46
7056,Tagangül,Erkek,48,Ankara,1360.24,2023-02-27,P065,Kulaklık,Mutfak Ürünleri,561.86,18,10113.48
1325,Çopur,Kadın,45,Antalya,3117.22,2024-10-27,P007,Kulaklık,Elektronik,410.06,1,410.06
2479,Önsal,Kadın,41,Ankara,1078.97,2023-01-02,P021,Çanta,Ev Aletleri,670.46,6,4022.76
5109,Mukbile,Erkek,20,Konya,4111.46,2024-10-08,P064,Defter,Elektronik,341.93,10,3419.3
6449,Mesude,Erkek,29,Bursa,1642.51,2023-02-08,P067,Klima,Giyim,77.82,3,233.46
3893,Haliye,Kadın,58,Adana,1291.77,2023-12-24,P091,Defter,Mutfak Ürünleri,383.21,11,4215.31
3030,Sernur,Kadın,68,İzmir,3852.27,2024-10-23,P057,Defter,Mutfak Ürünleri,124.07,15,1861.05
5098,İncifir,Erkek,25,Adana,4480.42,2023-10-15,P018,Su Şişesi,Ev Aletleri,1272.4,17,21630.800000000003
8008,Nehip,Kadın,39,Konya,4231.73,2024-04-13,P025,Telefon,Ev Aletleri,493.55,8,3948.4
